ASM,Region,Input Date,Distributor,Stock Date,Category,Prod ID,Stock,Week,Month,Month (Name),Max Mapping
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-106,748,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-131,48401,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-132,0,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-134,0,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-135,0,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-1440,93,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-1441,230,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-1442,141,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-1443,189,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-1444,96,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-1445,36,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-148,365,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-149,470,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-150,446,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-156,142,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-157,0,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-158,0,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-17,0,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-18,2596,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-22,0,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-230,517,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-231,1457,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-232,2545,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-233,1700,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-234,341,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-235,499,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-26,1199,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-27,9230,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-29,36522,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-31,9158,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-34,3344,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-35,6476,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-36,1736,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-37,1234,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-38,6172,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-40,9643,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-41,1390,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-42,5301,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-43,4854,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-44,0,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-45,19156,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-47,324,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-51,21667,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-54,4974,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-70,1913,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-71,3254,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-72,3245,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-73,697,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-800,0,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-801,0,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-802,505,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-803,526,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-804,100,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-805,0,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-82,2095,9,2,February,
Ryo Wignyo,Northern Sumatera,3-Mar-2025,PT Global Mitra Prima - Medan,28-Feb-2025,G2G,G2G-83,6290,9,2,February,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-03,6,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-04,2234,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-05,5360,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-07,6835,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-09,145,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-102,1131,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-103,414,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-104,1642,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-106,933,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-131,6438,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-132,0,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-134,344,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-135,0,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-1440,194,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-1441,459,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-1442,574,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-1443,520,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-1444,282,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-1445,1,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-148,829,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-149,781,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-150,490,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-156,0,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-157,116,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-158,151,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-17,0,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-18,165,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-22,0,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-230,361,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-231,1070,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-232,2319,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-233,2239,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-234,725,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-235,305,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-26,1365,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-27,2437,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-29,12599,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-31,3577,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-34,5495,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-35,1932,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-36,694,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-37,519,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-38,3191,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-40,2539,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-41,838,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-42,5042,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-43,4775,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-44,0,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-45,5388,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-47,279,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-51,3755,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-54,294,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-70,184,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-71,2802,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-72,2796,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-73,356,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-800,157,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-801,360,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-802,357,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-803,535,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-804,206,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-805,181,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-82,2614,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Jayatama,1-Mar-2025,G2G,G2G-83,6104,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-102,202,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-106,334,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-232,321,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-804,113,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-29,812,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-104,163,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-36,178,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-1442,87,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-37,274,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-800,411,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-27,542,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-38,706,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-31,675,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-17,32,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-09,119,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-41,313,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-42,204,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-34,588,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-18,111,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-07,376,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-233,311,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-82,462,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-1443,87,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-73,166,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-156,36,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-157,129,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-158,323,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-148,252,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-150,367,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-149,283,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-103,0,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-29,183,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-134,183,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-54,219,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-44,176,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-51,619,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-801,184,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-45,698,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-26,402,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-35,526,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-83,634,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-234,552,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-01,0,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-05,226,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-43,505,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-805,178,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-70,28,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-72,594,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-40,711,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-235,0,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-02,149,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-47,378,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-803,243,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-131,889,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-03,0,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-04,373,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-132,70,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-802,305,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-231,265,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-42,252,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Maumere,1-Mar-2025,G2G,G2G-800,363,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Kupang,1-Mar-2025,G2G,G2G-05,318,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Kupang,1-Mar-2025,G2G,G2G-05,6552,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Kupang,1-Mar-2025,G2G,G2G-04,147,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Kupang,1-Mar-2025,G2G,G2G-01,,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Kupang,1-Mar-2025,G2G,G2G-102,,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Kupang,1-Mar-2025,G2G,G2G-18,,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Kupang,1-Mar-2025,G2G,G2G-131,5252,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Kupang,1-Mar-2025,G2G,G2G-38,1509,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Kupang,1-Mar-2025,G2G,G2G-134,457,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Kupang,1-Mar-2025,G2G,G2G-40,579,9,3,March,
Bagus Setyawan,Bali Nusa Tenggara,1-Mar-2025,CV Rejeki Makmur Kupang,1-Mar-2025,G2G,G2G-73,651,9,3,March,
